"ITEM_ID"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A20A90905B5014618 A26A20A90905B501461 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A20A92759J5016118 A26A20A92759J501611 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A20C22513G5659418 A26A20C22513G565941 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B22852B6817118 A26A21B22852B681711 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65049B6922118 A26A21B65049B692211 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65100D6922418 A26A21B65100D692241 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65522C6923518 A26A21B65522C692351 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65528D6923818 A26A21B65528D692381 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65730E6924118 A26A21B65730E692411 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65900C6924618 A26A21B65900C692461 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A21B65911D6924918 A26A21B65911D692491 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A23C11454C1535618 A26A23C11454C153561 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A26A85423D7058518 A26A26A85423D705851 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A26B25802J8702418 A26A26B25802J870241 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A26B44138J9474318 A26A26B44138J947431 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A26B45228C9546818 A26A26B45228C954681 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A26B50847H9655918 A26A26B50847H965591 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A26B51709C9712818 A26A26B51709C971281 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27A75759G7855418 A26A27A75759G785541 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27A75815J7857318 A26A27A75815J785731 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27A80810C7922818 A26A27A80810C792281 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27A80816D7923718 A26A27A80816D792371 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27A85755E8255218 A26A27A85755E825521 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27A85806F8256718 A26A27A85806F825671 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B15444E9356718 A26A27B15444E935671 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B20801A9438818 A26A27B20801A943881 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B21504A9478918 A26A27B21504A947891 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B21515A9480218 A26A27B21515A948021 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B23829H9622518 A26A27B23829H962251 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B24310H9652218 A26A27B24310H965221 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B24321I9653718 A26A27B24321I965371 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A27B24830A9686618 A26A27B24830A968661 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A28B53641C2967518 A26A28B53641C296751 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A28B53652D2969018 A26A28B53652D296901 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A28B54914C3052118 A26A28B54914C305211 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A29B21748B8287118 A26A29B21748B828711 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A29B21754B8287418 A26A29B21754B828741 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A29B21850D8287718 A26A29B21850D828771 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A29B23746G8293018 A26A29B23746G829301 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A29B24746E8296918 A26A29B24746E829691 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26A30A94514H9119618 A26A30A94514H911961 14 1318"
